OBJECTID,School_Code,School_Name,Address,City,State,Zip,Phone,Lowest_Grade,Highest_Grade,District_Code,District_Name,Setting,Charter_YN,Type_,COUNTY,LATITUDE,LONGITUDE,nhid,countyfp10,nhname
229,3930,HERITAGE HIGH SCHOOL,1401 WEST GEDDES AVENUE,LITTLETON,CO,80120,3033477600,9th Grade,12th Grade,140,LITTLETON 6,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.584335,-105.002937,274,08005,Central south Littleton
240,7518,RUNYON ELEMENTARY SCHOOL,7455 SOUTH ELATI STREET,LITTLETON,CO,80120,3033474650,Kindergarten,5th Grade,140,LITTLETON 6,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.585011,-104.997856,274,08005,Central south Littleton
233,5229,LITTLETON ACADEMY,1200 WEST MINERAL AVENUE,LITTLETON,CO,80120,3037985252,Kindergarten,8th Grade,140,LITTLETON 6,Denver Metro,Y,Public School Physical Address,ARAPAHOE,39.573406,-105.003242,276,08005,South Littleton
146,206,COLORADO'S FINEST HIGH SCHOOL OF CHOICE,2323 WEST BAKER,ENGLEWOOD,CO,80110,3039345786,9th Grade,12th Grade,120,ENGLEWOOD 1,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.672157,-105.014816,282,08005,Northwest Sheridan
152,3054,ALICE TERRY ELEMENTARY SCHOOL,3700 SOUTH KNOX COURT,ENGLEWOOD,CO,80150,7208336989,Kindergarten,2nd Grade,123,SHERIDAN 2,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.649251,-105.031956,282,08005,Northwest Sheridan
153,7843,EARLY CHILDHOOD EDUCATION CENTER,4000 SOUTH LOWELL BOULEVARD,ENGLEWOOD,CO,80150,7208336991,Preschool,Preschool,123,SHERIDAN 2,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.644516,-105.032491,282,08005,Northwest Sheridan
155,7842,SHERIDAN HIGH SCHOOL,3201 WEST OXFORD AVENUE,DENVER,CO,80236,7208336987,9th Grade,12th Grade,123,SHERIDAN 2,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.642303,-105.028633,282,08005,Northwest Sheridan
156,8123,SOAR ACADEMY,3201 WEST OXFORD AVENUE,DENVER,CO,80236,7208336825,6th Grade,12th Grade,123,SHERIDAN 2,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.642303,-105.028633,282,08005,Northwest Sheridan
1,309,ACADEMY HIGH SCHOOL,8970 YORK STREET,THORNTON,CO,80229,3038531900,9th Grade,12th Grade,10,MAPLETON 1,Denver Metro,N,Public School Physical Address,ADAMS,39.857498,-104.958992,277,08001,Southwest Thornton
2,505,ACHIEVE ACADEMY,9100 POZE BLVD,THORNTON,CO,80229,3038531300,Preschool,8th Grade,10,MAPLETON 1,Denver Metro,N,Public School Physical Address,ADAMS,39.861946,-104.961494,277,08001,Southwest Thornton
4,695,BIG PICTURE COLLEGE AND CAREER ACADEMY,8990 YORK STREET,THORNTON,CO,80229,3038531690,9th Grade,10th Grade,10,MAPLETON 1,Denver Metro,N,Public School Physical Address,ADAMS,39.857574,-104.958992,277,08001,Southwest Thornton
5,509,CLAYTON PARTNERSHIP SCHOOL,8970 YORK STREET,THORNTON,CO,80229,3038531460,Kindergarten,8th Grade,10,MAPLETON 1,Denver Metro,N,Public School Physical Address,ADAMS,39.857498,-104.958992,277,08001,Southwest Thornton
7,506,EXPLORE ELEMENTARY,2410 POZE BLVD,THORNTON,CO,80229,3038531300,Preschool,6th Grade,10,MAPLETON 1,Denver Metro,N,Public School Physical Address,ADAMS,39.863064,-104.957893,277,08001,Southwest Thornton
8,3590,GLOBAL INTERMEDIATE ACADEMY,7480 CONIFER ROAD,DENVER,CO,80221,3038531930,4th Grade,8th Grade,10,MAPLETON 1,Denver Metro,N,Public School Physical Address,ADAMS,39.834785,-104.987381,277,08001,Southwest Thornton
9,263,GLOBAL LEADERSHIP ACADEMY,7480 CONIFER ROAD,DENVER,CO,80221,3038531930,9th Grade,12th Grade,10,MAPLETON 1,Denver Metro,N,Public School Physical Address,ADAMS,39.834785,-104.987381,277,08001,Southwest Thornton
10,3623,GLOBAL PRIMARY ACADEMY,7480 CONIFER ROAD,DENVER,CO,80221,3038531170,Preschool,3rd Grade,10,MAPLETON 1,Denver Metro,N,Public School Physical Address,ADAMS,39.834785,-104.987381,277,08001,Southwest Thornton
11,212,MAPLETON EARLY COLLEGE HIGH SCHOOL,8980 YORK STREET,THORNTON,CO,80229,3038531960,9th Grade,12th Grade,10,MAPLETON 1,Denver Metro,N,Public School Physical Address,ADAMS,39.857536,-104.958992,277,08001,Southwest Thornton
12,187,MAPLETON EXPEDITIONARY SCHOOL OF THE ARTS,8980 YORK STREET,THORNTON,CO,80299,3038531270,7th Grade,12th Grade,10,MAPLETON 1,Denver Metro,N,Public School Physical Address,ADAMS,39.857536,-104.958992,277,08001,Southwest Thornton
14,501,MONTEREY COMMUNITY SCHOOL,2210 MCELWAIN BLVD,DENVER,CO,80229,3038531360,Preschool,8th Grade,10,MAPLETON 1,Denver Metro,N,Public School Physical Address,ADAMS,39.850906,-104.959892,277,08001,Southwest Thornton
15,6315,NORTH VALLEY SCHOOL FOR YOUNG ADULTS,8990 YORK ST,THORNTON,CO,80229,3038531790,9th Grade,12th Grade,10,MAPLETON 1,Denver Metro,N,Public School Physical Address,ADAMS,39.857574,-104.958992,277,08001,Southwest Thornton
18,503,YORK INTERNATIONAL,9200 YORK ST,THORNTON,CO,80229,3038531600,Kindergarten,12th Grade,10,MAPLETON 1,Denver Metro,N,Public School Physical Address,ADAMS,39.86441,-104.958893,277,08001,Southwest Thornton
38,5706,MC ELWAIN ELEMENTARY SCHOOL,1020 DAWSON DRIVE,THORNTON,CO,80229,7209725500,Kindergarten,5th Grade,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.851734,-104.973961,277,08001,Southwest Thornton
43,6376,NORTH STAR ELEMENTARY SCHOOL,8740 NORTH STAR DRIVE,DENVER,CO,80221,7209725560,Preschool,5th Grade,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.854897,-104.99334,277,08001,Southwest Thornton
63,5814,THE INTERNATIONAL SCHOOL AT THORNTON MIDDLE,9451 HOFFMAN WAY,THORNTON,CO,80229,7209725160,6th Grade,8th Grade,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.868065,-104.975586,277,08001,Southwest Thornton
65,8842,THORNTON ELEMENTARY SCHOOL,900 EPPINGER BOULEVARD,THORNTON,CO,80229,7209725660,Preschool,5th Grade,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.863895,-104.974586,277,08001,Southwest Thornton
66,5816,THORNTON HIGH SCHOOL,9351 WASHINGTON STREET,THORNTON,CO,80229,7209724800,9th Grade,12th Grade,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.866417,-104.977959,277,08001,Southwest Thornton
1847,4699,NEW AMERICA SCHOOL - THORNTON,8978 Washington St.,Thornton,CO,80229,3039910130,9th Grade,12th Grade,8001,CHARTER SCHOOL INSTITUTE,Urban-Suburban,Y,Public School Physical Address,ADAMS,39.859745,-104.977806,277,08001,Southwest Thornton
1855,654,THE PINNACLE CHARTER SCHOOL ELEMENTARY,1001 W 84TH STREET,FEDERAL HEIGHTS,CO,80206,3034503985,Kindergarten,5th Grade,8001,CHARTER SCHOOL INSTITUTE,Urban-Suburban,Y,Public School Physical Address,ADAMS,39.849068,-104.998512,277,08001,Southwest Thornton
1856,6914,THE PINNACLE CHARTER SCHOOL HIGH,1001 W 84TH STREET,FEDERAL HEIGHTS,CO,80206,3034503985,9th Grade,12th Grade,8001,CHARTER SCHOOL INSTITUTE,Urban-Suburban,Y,Public School Physical Address,ADAMS,39.849068,-104.998512,277,08001,Southwest Thornton
1857,6913,THE PINNACLE CHARTER SCHOOL MIDDLE,1001 W 84TH STREET,FEDERAL HEIGHTS,CO,80206,3034503985,6th Grade,8th Grade,8001,CHARTER SCHOOL INSTITUTE,Urban-Suburban,Y,Public School Physical Address,ADAMS,39.849068,-104.998512,277,08001,Southwest Thornton
13,502,MEADOW COMMUNITY SCHOOL,9150 MONROE ST,THORNTON,CO,80229,3038531500,Preschool,8th Grade,10,MAPLETON 1,Denver Metro,N,Public School Physical Address,ADAMS,39.861187,-104.943985,278,08001,Riverdale Park and South Thornton
50,2584,RIVERDALE ELEMENTARY SCHOOL,10724 ELM DRIVE,THORNTON,CO,80233,7209725580,Preschool,5th Grade,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.891792,-104.928673,278,08001,Riverdale Park and South Thornton
262,1948,CRAWFORD ELEMENTARY SCHOOL,1600 FLORENCE ST,AURORA,CO,80010,3033403290,Preschool,5th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ADAMS,39.742031,-104.871666,283,08001,Montview Park
268,2998,FLETCHER COMMUNITY SCHOOL,10455 EAST 25TH AVENUE,AURORA,CO,80010,3033431707,Kindergarten,5th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ADAMS,39.752975,-104.866508,283,08001,Montview Park
283,6068,MONTVIEW MATH & HEALTH SCIENCES ELEMENTARY SCHOOL,2055 MOLINE ST,AURORA,CO,80010,3033648549,Preschool,5th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ADAMS,39.748371,-104.854118,283,08001,Montview Park
286,6310,NORTH MIDDLE SCHOOL HEALTH SCIENCES AND TECHNOLOGY CAMPUS,12095 MONTVIEW BLVD,AURORA,CO,80010,3033647411,6th Grade,8th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ADAMS,39.747478,-104.847122,283,08001,Montview Park
287,6546,OPTIONS SCHOOL,11351 E. MONTVIEW BLVD,AURORA,CO,80010,3033400666,Kindergarten,12th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ADAMS,39.747467,-104.855049,283,08001,Montview Park
288,6728,PARIS ELEMENTARY SCHOOL,1635 PARIS ST,AURORA,CO,80010,3033411702,Preschool,5th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ADAMS,39.742657,-104.848282,283,08001,Montview Park
292,7233,ROCKY MOUNTAIN PREP - FLETCHER CAMPUS,10455 EAST 25TH AVENUE,AURORA,CO,80010,7208638920,Preschool,Preschool,180,ADAMS-ARAPAHOE 28J,Denver Metro,Y,Public School Physical Address,ADAMS,39.752975,-104.866508,283,08001,Montview Park
1833,3513,EARLY LEARNING CENTER AT NEW LEGACY CHARTER SCHOOL,2091 NORTH DAYTON STREET,AURORA,CO,80010,3033407880,Preschool,Preschool,8001,CHARTER SCHOOL INSTITUTE,Urban-Suburban,Y,Public School Physical Address,ADAMS,39.748444,-104.87529,283,08001,Montview Park
1848,6266,NEW LEGACY CHARTER SCHOOL,2091 NORTH DAYTON STREET,AURORA,CO,80010,3038723325,9th Grade,12th Grade,8001,CHARTER SCHOOL INSTITUTE,Urban-Suburban,Y,Public School Physical Address,ADAMS,39.748444,-104.87529,283,08001,Montview Park
248,136,APS EARLY BEGINNINGS - A ZOOM SITE,812 JAMAICA STREET,AURORA,CO,80010,3033261018,Preschool,Preschool,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.729179,-104.863083,284,08005,"Delmar Parkway, Jewell Heights, and Hoffman Heights"
249,219,APS ONLINE SCHOOL,11700 EAST 11TH AVENUE,AURORA,CO,80010,3033261100,9th Grade,12th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.732857,-104.851784,284,08005,"Delmar Parkway, Jewell Heights, and Hoffman Heights"
252,1458,AURORA CENTRAL HIGH SCHOOL,11700 EAST 11TH AVE,AURORA,CO,80010,3033401600,9th Grade,12th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.732857,-104.851784,284,08005,"Delmar Parkway, Jewell Heights, and Hoffman Heights"
256,9396,AURORA WEST COLLEGE PREPARATORY ACADEMY,10100 EAST 13TH AVE,AURORA,CO,80010,3033662671,6th Grade,12th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.736401,-104.870514,284,08005,"Delmar Parkway, Jewell Heights, and Hoffman Heights"
258,914,BOSTON K-8 SCHOOL,1365 JAMAICA STREET,AURORA,CO,80010,3033646878,Preschool,8th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.73764,-104.862366,284,08005,"Delmar Parkway, Jewell Heights, and Hoffman Heights"
269,3272,FULTON ACADEMY OF EXCELLENCE,755 FULTON ST,AURORA,CO,80010,3033648078,Preschool,5th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.728046,-104.870682,284,08005,"Delmar Parkway, Jewell Heights, and Hoffman Heights"
274,4385,JAMAICA CHILD DEVELOPMENT CENTER,800 JAMAICA STREET,AURORA,CO,80011,3033648126,Preschool,Preschool,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.729073,-104.863083,284,08005,"Delmar Parkway, Jewell Heights, and Hoffman Heights"
276,4646,KENTON ELEMENTARY SCHOOL,1255 KENTON ST,AURORA,CO,80010,3033640947,Preschool,5th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.734901,-104.860054,284,08005,"Delmar Parkway, Jewell Heights, and Hoffman Heights"
290,6869,PEORIA ELEMENTARY SCHOOL,875 PEORIA ST,AURORA,CO,80011,3033400770,Preschool,5th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.729877,-104.847298,284,08005,"Delmar Parkway, Jewell Heights, and Hoffman Heights"
301,9060,VAUGHN ELEMENTARY SCHOOL,1155 VAUGHN ST,AURORA,CO,80011,3033668430,Preschool,5th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.734543,-104.836159,284,08005,"Delmar Parkway, Jewell Heights, and Hoffman Heights"
1846,6219,NEW AMERICA SCHOOL - LOWRY,9125 E SEVENTH PLACE BUILDING 905,DENVER,CO,80230,3033209854,9th Grade,12th Grade,8001,CHARTER SCHOOL INSTITUTE,Urban-Suburban,Y,Public School Physical Address,ARAPAHOE,39.726917,-104.87793,284,08005,"Delmar Parkway, Jewell Heights, and Hoffman Heights"
247,214,ALTURA ELEMENTARY SCHOOL,1650 ALTURA BLVD,AURORA,CO,80011,3033403500,Preschool,5th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ADAMS,39.743042,-104.814667,285,08001,North Aurora
260,1720,CLYDE MILLER K-8,1701 ESPANA ST,AURORA,CO,80011,3033647918,Preschool,8th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ADAMS,39.745899,-104.756508,285,08001,North Aurora
289,6758,PARK LANE ELEMENTARY SCHOOL,13001 EAST 30TH AVE,AURORA,CO,80011,3033438313,Preschool,5th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ADAMS,39.75869,-104.837982,285,08001,North Aurora
293,7558,SABLE ELEMENTARY SCHOOL,2601 SABLE BLVD,AURORA,CO,80011,3033403140,Preschool,5th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ADAMS,39.754711,-104.819511,285,08001,North Aurora
1838,655,HIGH POINT ACADEMY,6750 N. DUNKIRK ST.,AURORA,CO,80019,3032175152,Preschool,8th Grade,8001,CHARTER SCHOOL INSTITUTE,Urban-Suburban,Y,Public School Physical Address,ADAMS,39.819542,-104.762466,285,08001,North Aurora
303,9125,VISTA PEAK 9-12 PREPARATORY,24500  EAST 6th AVENUE,AURORA,CO,80018,3033400121,9th Grade,12th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.725468,-104.684212,288,08005,Central East Aurora
304,9083,VISTA PEAK P-8 EXPLORATORY,24551 EAST 1ST AVENUE,AURORA,CO,80018,3033643757,Preschool,8th Grade,180,ADAMS-ARAPAHOE 28J,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.71851,-104.70195,288,08005,Central East Aurora
1251,8834,THOMSON ELEMENTARY SCHOOL,7750 HARLAN STREET,ARVADA,CO,80003,3039829933,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.83725,-105.062134,299,08059,"Highlands, Prkway, Wood Creek and Hackbrhl"
1261,9328,WEBER ELEMENTARY SCHOOL,8725 WEST 81ST PLACE,ARVADA,CO,80005,3039821012,Kindergarten,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.845818,-105.09304,300,08059,Southwest Standley Lake
70,9494,WESTVIEW ELEMENTARY SCHOOL,1300 ROSEANNA DRIVE,NORTHGLENN,CO,80234,7209725680,Preschool,5th Grade,20,ADAMS 12 FIVE STAR SCHOOLS,Denver Metro,N,Public School Physical Address,ADAMS,39.890976,-105.003418,301,08001,West Northglenn
169,1574,CHERRY HILLS VILLAGE ELEMENTARY SCHOOL,2400 EAST QUINCY AVENUE,CHERRY HILLS VILLAGE,CO,80110,7207472700,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.637489,-104.959557,302,08005,Cherry Hills Village Area
183,3648,GREENWOOD ELEMENTARY SCHOOL,5550 SOUTH HOLLY STREET,GREENWOOD VILLAGE,CO,80111,7205543400,Preschool,5th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.615101,-104.922745,303,08005,West Greenwood Village
220,1568,WEST MIDDLE SCHOOL,5151 SOUTH HOLLY,GREENWOOD VILLAGE,CO,80121,7205545100,6th Grade,8th Grade,130,CHERRY CREEK 5,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.622677,-104.922852,303,08005,West Greenwood Village
226,2926,FIELD ELEMENTARY SCHOOL,5402 SOUTH SHERMAN WAY,LITTLETON,CO,80121,3033474475,Kindergarten,5th Grade,140,LITTLETON 6,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.619892,-104.983711,303,08005,West Greenwood Village
234,5224,LITTLETON HIGH SCHOOL,199 EAST LITTLETON BLVD,LITTLETON,CO,80121,3033477700,9th Grade,12th Grade,140,LITTLETON 6,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.613235,-104.984467,303,08005,West Greenwood Village
143,1514,CHARLES HAY WORLD SCHOOL,3195 SOUTH LAFAYETTE STREET,ENGLEWOOD,CO,80113,3037612433,Kindergarten,6th Grade,120,ENGLEWOOD 1,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.658676,-104.971275,304,08005,East central Englewood
144,1556,CHERRELYN ELEMENTARY SCHOOL,4500 SOUTH LINCOLN STREET,ENGLEWOOD,CO,80113,3037612102,Kindergarten,6th Grade,120,ENGLEWOOD 1,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.634861,-104.986542,304,08005,East central Englewood
145,1652,CLAYTON ELEMENTARY SCHOOL,4600 SOUTH FOX STREET,ENGLEWOOD,CO,80110,3037817831,Kindergarten,6th Grade,120,ENGLEWOOD 1,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.633022,-104.994804,304,08005,East central Englewood
147,5318,ENGLEWOOD EARLY CHILDHOOD EDUCATION CENTER AT MADDOX,700 W. MANSFIELD,ENGLEWOOD,CO,80110,3037817585,Preschool,Preschool,120,ENGLEWOOD 1,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.645855,-104.996078,304,08005,East central Englewood
148,2746,ENGLEWOOD HIGH SCHOOL,3800 SOUTH LOGAN STREET,ENGLEWOOD,CO,80113,3038062266,9th Grade,12th Grade,120,ENGLEWOOD 1,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.647572,-104.982925,304,08005,East central Englewood
149,2750,ENGLEWOOD LEADERSHIP ACADEMY,3800 S. LOGAN,ENGLEWOOD,CO,80113,3038062266,6th Grade,9th Grade,120,ENGLEWOOD 1,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.647572,-104.982925,304,08005,East central Englewood
150,2752,ENGLEWOOD MIDDLE SCHOOL,300 WEST CHENANGO,ENGLEWOOD,CO,80110,3037817817,7th Grade,8th Grade,120,ENGLEWOOD 1,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.627602,-104.991432,304,08005,East central Englewood
151,9620,WM E BISHOP ELEMENTARY SCHOOL,3100 SOUTH ELATI STREET,ENGLEWOOD,CO,80110,3037611496,Kindergarten,6th Grade,120,ENGLEWOOD 1,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.660378,-104.993423,304,08005,East central Englewood
222,298,ARAPAHOE HIGH SCHOOL,2201 EAST DRY CREEK ROAD,CENTENNIAL,CO,80122,3033476000,9th Grade,12th Grade,140,LITTLETON 6,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.580746,-104.964012,305,08005,Dekoevend Park
227,752,FRANKLIN ELEMENTARY SCHOOL,1603 EAST EUCLID AVE,CENTENNIAL,CO,80121,3033474500,Kindergarten,5th Grade,140,LITTLETON 6,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.599297,-104.969231,305,08005,Dekoevend Park
230,3950,HIGHLAND ELEMENTARY SCHOOL,711 EAST EUCLID AVENUE,CENTENNIAL,CO,80121,3033474525,Preschool,5th Grade,140,LITTLETON 6,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.597042,-104.979431,305,08005,Dekoevend Park
231,5572,HOPKINS ELEMENTARY SCHOOL,7171 SOUTH PENNSYLVANIA STREET,CENTENNIAL,CO,80122,3033474550,Preschool,5th Grade,140,LITTLETON 6,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.587521,-104.981689,305,08005,Dekoevend Park
242,5574,TWAIN ELEMENTARY SCHOOL,6901 SOUTH FRANKLIN STREET,CENTENNIAL,CO,80122,3033474700,Kindergarten,5th Grade,140,LITTLETON 6,Denver Metro,N,Public School Physical Address,ARAPAHOE,39.590736,-104.969795,305,08005,Dekoevend Park
393,652,BEAR CREEK ELEMENTARY SCHOOL,2500 TABLE MESA DRIVE,BOULDER,CO,80305,7205613500,Kindergarten,5th Grade,480,BOULDER VALLEY RE 2,Denver Metro,N,Public School Physical Address,BOULDER,39.980724,-105.262184,306,08013,"Chautauqua, Table Mesa, and Devil's Thumb"
407,1883,COMMUNITY MONTESSORI SCHOOL,805 GILLASPIE DR,BOULDER,CO,80305,7205613700,Preschool,6th Grade,480,BOULDER VALLEY RE 2,Denver Metro,N,Public School Physical Address,BOULDER,39.981838,-105.251251,306,08013,"Chautauqua, Table Mesa, and Devil's Thumb"
414,2892,FAIRVIEW HIGH SCHOOL,1515 GREENBRIAR BOULEVARD,BOULDER,CO,80305,7205613100,9th Grade,12th Grade,480,BOULDER VALLEY RE 2,Denver Metro,N,Public School Physical Address,BOULDER,39.973293,-105.241447,306,08013,"Chautauqua, Table Mesa, and Devil's Thumb"
441,8135,SOUTHERN HILLS MIDDLE SCHOOL,1500 KNOX DRIVE,BOULDER,CO,80305,7205613400,6th Grade,8th Grade,480,BOULDER VALLEY RE 2,Denver Metro,N,Public School Physical Address,BOULDER,39.974117,-105.245888,306,08013,"Chautauqua, Table Mesa, and Devil's Thumb"
416,2970,FLATIRONS ELEMENTARY SCHOOL,1150 7TH STREET,BOULDER,CO,80302,7205614600,Kindergarten,5th Grade,480,BOULDER VALLEY RE 2,Denver Metro,N,Public School Physical Address,BOULDER,40.008327,-105.285507,307,08013,Flatirons and Grant
417,3022,FOOTHILL ELEMENTARY SCHOOL,1001 HAWTHORNE AVENUE,BOULDER,CO,80304,7205612600,Kindergarten,5th Grade,480,BOULDER VALLEY RE 2,Denver Metro,N,Public School Physical Address,BOULDER,40.035049,-105.284248,308,08013,"Mapleton Hill, Newlands, and Juniper / Kalmia"
430,5617,MAPLETON EARLY CHILDHOOD CENTER,840 MAPLETON AVENUE,BOULDER,CO,80304,7205616200,Preschool,Preschool,480,BOULDER VALLEY RE 2,Denver Metro,N,Public School Physical Address,BOULDER,40.020386,-105.285667,308,08013,"Mapleton Hill, Newlands, and Juniper / Kalmia"
397,924,BOULDER HIGH SCHOOL,1604 ARAPAHOE AVENUE,BOULDER,CO,80302,7205612200,9th Grade,12th Grade,480,BOULDER VALLEY RE 2,Denver Metro,N,Public School Physical Address,BOULDER,40.01453,-105.273499,309,08013,Whittier(Boulder County)
445,9544,WHITTIER ELEMENTARY SCHOOL,2008 PINE STREET,BOULDER,CO,80302,7205615431,Kindergarten,5th Grade,480,BOULDER VALLEY RE 2,Denver Metro,N,Public School Physical Address,BOULDER,40.022034,-105.270065,309,08013,Whittier(Boulder County)
437,6195,NEW VISTA HIGH SCHOOL,700 20TH STREET,BOULDER,CO,80302,7205618700,9th Grade,12th Grade,480,BOULDER VALLEY RE 2,Denver Metro,N,Public School Physical Address,BOULDER,40.000149,-105.267693,310,08013,University Hills(Boulder County)
444,8978,UNIVERSITY HILL ELEMENTARY SCHOOL,956  16TH STREET,BOULDER,CO,80302,7205615416,Preschool,5th Grade,480,BOULDER VALLEY RE 2,Denver Metro,N,Public School Physical Address,BOULDER,40.00465,-105.272453,310,08013,University Hills(Boulder County)
